CustomerId,Identifier,CreatedOn
3693640,1365169668196,2019-03-16 05:18:10.000
3693641,1365200961636,2019-03-16 05:34:01.000
3693642,1364910768228,2019-03-16 03:27:27.000
3693643,1365201125476,2019-03-16 05:34:05.000
3693644,1365201223780,2019-03-16 05:34:09.000
3693645,1365201322084,2019-03-16 05:34:10.000
3693646,1365170880612,2019-03-16 05:18:52.000
3693647,1365198372964,2019-03-16 05:32:28.000
3693648,1364321337444,2019-03-16 00:12:21.000
3693649,1365201715300,2019-03-16 05:34:20.000
3693650,1365181694052,2019-03-16 05:24:16.000
3693651,1364957266020,2019-03-16 03:44:33.000
3693652,1365201813604,2019-03-16 05:34:26.000
3693653,1365201879140,2019-03-16 05:34:29.000
3693654,1365201944676,2019-03-16 05:34:32.000
3693655,1364568047716,2019-03-16 01:29:20.000
3693656,1364702003300,2019-03-16 02:15:56.000
3693657,1364964311140,2019-03-16 03:46:59.000
3693658,1365180973156,2019-03-16 05:23:50.000
3693659,1310538367076,2019-03-05 06:34:13.000
3693660,1365084962916,2019-03-16 04:38:09.000
3693661,1365202665572,2019-03-16 05:35:01.000
3693662,1364898545764,2019-03-16 03:23:20.000
3693663,1364368719972,2019-03-16 00:27:32.000
3693664,1310540365924,2019-03-05 06:34:23.000
3693665,1365203058788,2019-03-16 05:35:12.000
3693666,1364553105508,2019-03-16 01:25:05.000
3693667,1365203189860,2019-03-16 05:35:17.000
3693668,1365203320932,2019-03-16 05:35:22.000
3693669,1365203419236,2019-03-16 05:35:23.000
3693670,1365203550308,2019-03-16 05:35:30.000
3693671,1365203583076,2019-03-16 05:35:32.000
3693672,1365203845220,2019-03-16 05:35:41.000
3693673,1365204041828,2019-03-16 05:35:44.000
3693674,1365204140132,2019-03-16 05:35:46.000
3693675,1365051146340,2019-03-16 04:22:54.000
3693676,1364909391972,2019-03-16 03:27:01.000
3693677,1365204303972,2019-03-16 05:35:57.000
3693678,1365204369508,2019-03-16 05:35:59.000
3693679,1365204500580,2019-03-16 05:36:04.000
3693680,1365204566116,2019-03-16 05:36:06.000
3693681,1364652720228,2019-03-16 01:58:01.000
3693682,1364805714020,2019-03-16 02:50:13.000
3693683,1310564941924,2019-03-05 06:36:27.000
3693684,1365204861028,2019-03-16 05:36:15.000
3693685,1365121335396,2019-03-16 04:54:30.000
3693686,1365205024868,2019-03-16 05:36:18.000
3693687,1365205090404,2019-03-16 05:36:22.000
3693688,1365189656676,2019-03-16 05:27:58.000
3693689,1365145813092,2019-03-16 05:06:19.000
3693690,1365205352548,2019-03-16 05:36:28.000
3693691,1364575617124,2019-03-16 01:31:52.000
3693692,1365205483620,2019-03-16 05:36:32.000
3693693,1365187461220,2019-03-16 05:26:59.000
3693694,1365205680228,2019-03-16 05:36:37.000
3693695,1365046362212,2019-03-16 04:20:43.000
3693696,1365205778532,2019-03-16 05:36:40.000
3693697,1365205876836,2019-03-16 05:36:42.000
3693698,1365205909604,2019-03-16 05:36:44.000
3693699,1365206007908,2019-03-16 05:36:47.000
3693700,1365206270052,2019-03-16 05:36:54.000
3693701,1364889632868,2019-03-16 03:20:38.000
3693702,1365142470756,2019-03-16 05:04:41.000
3693703,1364900675684,2019-03-16 03:24:01.000
3693704,1364332642404,2019-03-16 00:16:35.000
3693705,1365206696036,2019-03-16 05:37:08.000
3693706,1365206794340,2019-03-16 05:37:10.000
3693707,1365206925412,2019-03-16 05:37:11.000
3693708,1365206990948,2019-03-16 05:37:13.000
3693709,1364902707300,2019-03-16 03:24:47.000
3693710,1365207220324,2019-03-16 05:37:21.000
3693711,1364376027236,2019-03-16 00:29:39.000
3693712,1365065302116,2019-03-16 04:28:35.000
3693713,1365207351396,2019-03-16 05:37:28.000
3693714,1364517027940,2019-03-16 01:13:14.000
3693715,1365078835300,2019-03-16 04:34:56.000
3693716,1365207711844,2019-03-16 05:37:42.000
3693717,1365108850788,2019-03-16 04:48:38.000
3693718,1365207908452,2019-03-16 05:37:45.000
3693719,1365095153764,2019-03-16 04:42:52.000
3693720,1365208105060,2019-03-16 05:37:50.000
3693721,1364454375524,2019-03-16 00:52:45.000
3693722,1365208498276,2019-03-16 05:37:59.000
3693723,1365208629348,2019-03-16 05:38:04.000
3693724,1365208694884,2019-03-16 05:38:06.000
3693725,1365000421476,2019-03-16 04:01:03.000
3693726,1365160984676,2019-03-16 05:13:09.000
3693727,1365208989796,2019-03-16 05:38:17.000
3693728,1364780908644,2019-03-16 02:41:20.000
3693729,1364950581348,2019-03-16 03:41:46.000
3693730,1365209088100,2019-03-16 05:38:23.000
3693731,1365139685476,2019-03-16 05:03:18.000
3693732,1364726186084,2019-03-16 02:24:01.000
3693733,1364948123748,2019-03-16 03:40:48.000
3693734,1364690206820,2019-03-16 02:11:30.000
3693735,1365209383012,2019-03-16 05:38:33.000
3693736,1364473217124,2019-03-16 00:59:17.000
3693737,1365209481316,2019-03-16 05:38:36.000
3693738,1365209546852,2019-03-16 05:38:39.000
3693739,1365209743460,2019-03-16 05:38:43.000
3693740,1365209907300,2019-03-16 05:38:47.000
3693741,1365210038372,2019-03-16 05:38:53.000
3693742,1365210136676,2019-03-16 05:38:57.000
3693743,1364626899044,2019-03-16 01:49:02.000
3693744,1364530036836,2019-03-16 01:17:24.000
3693745,1365210398820,2019-03-16 05:39:08.000
3693746,1364723826788,2019-03-16 02:23:12.000
3693747,1364804141156,2019-03-16 02:49:43.000
3693748,1364407713892,2019-03-16 00:39:20.000
3693749,1365057568868,2019-03-16 04:25:25.000
3693750,1364401750116,2019-03-16 00:37:03.000
3693751,1365210628196,2019-03-16 05:39:22.000
3693752,1365181104228,2019-03-16 05:23:53.000
3693753,1365210759268,2019-03-16 05:39:27.000
3693754,1365187985508,2019-03-16 05:27:16.000
3693755,1364848050276,2019-03-16 03:05:57.000
3693756,1365120548964,2019-03-16 04:54:05.000
3693757,1365211054180,2019-03-16 05:39:37.000
3693758,1338885177444,2019-03-10 21:07:51.000
3693759,1365211480164,2019-03-16 05:39:50.000
3693760,1365211611236,2019-03-16 05:39:53.000
3693761,1364620738660,2019-03-16 01:46:50.000
3693762,1365211676772,2019-03-16 05:39:58.000
3693763,1365211742308,2019-03-16 05:40:00.000
3693764,1365211840612,2019-03-16 05:40:04.000
3693765,1365211873380,2019-03-16 05:40:06.000
3693766,1364958511204,2019-03-16 03:45:01.000
3693767,1365212102756,2019-03-16 05:40:13.000
3693768,1365212168292,2019-03-16 05:40:15.000
3693769,1365212233828,2019-03-16 05:40:16.000
3693770,1310540726372,2019-03-05 06:34:24.000
3693771,1364938555492,2019-03-16 03:36:54.000
3693772,1365212397668,2019-03-16 05:40:24.000
3693773,1365212463204,2019-03-16 05:40:26.000
3693774,1310537842788,2019-03-05 06:34:11.000
3693775,1365212528740,2019-03-16 05:40:31.000
3693776,1365212594276,2019-03-16 05:40:35.000
3693777,1365212823652,2019-03-16 05:40:43.000
3693778,1364637679716,2019-03-16 01:52:46.000
3693779,1364843397220,2019-03-16 03:04:13.000
3693780,1365213053028,2019-03-16 05:40:53.000
3693781,1365213118564,2019-03-16 05:40:55.000
3693782,1365213216868,2019-03-16 05:41:00.000
3693783,1365213315172,2019-03-16 05:41:02.000
3693784,1342742036580,2019-03-11 12:41:58.000
3693785,1365213642852,2019-03-16 05:41:09.000
3693786,1364570341476,2019-03-16 01:30:10.000
3693787,1365213872228,2019-03-16 05:41:18.000
3693788,1365005828196,2019-03-16 04:03:19.000
3693789,1364967882852,2019-03-16 03:48:25.000
3693790,1364775239780,2019-03-16 02:39:40.000
3693791,1365214068836,2019-03-16 05:41:29.000
3693792,1364632436836,2019-03-16 01:51:02.000
3693793,1365138866276,2019-03-16 05:02:59.000
3693794,1365214330980,2019-03-16 05:41:37.000
3693795,1364588789860,2019-03-16 01:36:01.000
3693796,1365214560356,2019-03-16 05:41:48.000
3693797,1365214658660,2019-03-16 05:41:50.000
3693798,1364838252644,2019-03-16 03:02:13.000
3693799,1310520016996,2019-03-05 06:32:40.000
3693800,1365215019108,2019-03-16 05:42:01.000
3693801,1365016117348,2019-03-16 04:07:43.000
3693802,1365034631268,2019-03-16 04:15:20.000
3693803,1364640858212,2019-03-16 01:54:01.000
3693804,1310514806884,2019-03-05 06:32:14.000
3693805,1364541538404,2019-03-16 01:21:17.000
3693806,1364885569636,2019-03-16 03:19:18.000
3693807,1365215608932,2019-03-16 05:42:18.000
3693808,1365213741156,2019-03-16 05:41:14.000
3693809,1364962050148,2019-03-16 03:46:15.000
3693810,1365169111140,2019-03-16 05:17:50.000
3693811,1365215772772,2019-03-16 05:42:24.000
3693812,1364903460964,2019-03-16 03:25:03.000
3693813,1364689584228,2019-03-16 02:11:17.000
3693814,1365215871076,2019-03-16 05:42:30.000
3693815,1365019754596,2019-03-16 04:09:16.000
3693816,1365215936612,2019-03-16 05:42:33.000
3693817,1365216264292,2019-03-16 05:42:39.000
3693818,1364697907300,2019-03-16 02:14:16.000
3693819,1365178286180,2019-03-16 05:22:31.000
3693820,1365216723044,2019-03-16 05:42:52.000
3693821,1365027455076,2019-03-16 04:12:30.000
3693822,1365216854116,2019-03-16 05:42:58.000
3693823,1365216886884,2019-03-16 05:43:00.000
3693824,1364990656612,2019-03-16 03:57:31.000
3693825,1365159051364,2019-03-16 05:12:14.000
3693826,1364314554468,2019-03-16 00:10:00.000
3693827,1364784971876,2019-03-16 02:42:47.000
3693828,1365217181796,2019-03-16 05:43:13.000
3693829,1364938850404,2019-03-16 03:37:00.000
3693830,1364695941220,2019-03-16 02:13:35.000
3693831,1364775108708,2019-03-16 02:39:38.000
3693832,1364718420068,2019-03-16 02:21:19.000
3693833,1365217411172,2019-03-16 05:43:26.000
3693834,1365053669476,2019-03-16 04:23:49.000
3693835,1364796637284,2019-03-16 02:46:41.000
3693836,1365217542244,2019-03-16 05:43:32.000
3693837,1365162524772,2019-03-16 05:13:46.000
3693838,1364736933988,2019-03-16 02:27:22.000
3693839,1364699447396,2019-03-16 02:14:44.000
3693840,1365217968228,2019-03-16 05:43:42.000
3693841,1365218099300,2019-03-16 05:43:46.000
3693842,1364694761572,2019-03-16 02:13:05.000
3693843,1365218164836,2019-03-16 05:43:50.000
3693844,1365218263140,2019-03-16 05:43:54.000
3693845,1365218295908,2019-03-16 05:43:55.000
3693846,1364975190116,2019-03-16 03:51:22.000
3693847,1364956217444,2019-03-16 03:44:09.000
3693848,1365218459748,2019-03-16 05:44:00.000
3693849,1365218558052,2019-03-16 05:44:04.000
3693850,1364413317220,2019-03-16 00:40:55.000
3693851,1365218787428,2019-03-16 05:44:15.000
3693852,1365086077028,2019-03-16 04:38:40.000
3693853,1364549959780,2019-03-16 01:24:00.000
3693854,1365137326180,2019-03-16 05:02:18.000
3693855,1365219180644,2019-03-16 05:44:25.000
3693856,1364821311588,2019-03-16 02:55:55.000
3693857,1365219377252,2019-03-16 05:44:31.000
3693858,1364876787812,2019-03-16 03:16:23.000
3693859,1365219573860,2019-03-16 05:44:35.000
3693860,1365182382180,2019-03-16 05:24:34.000
3693861,1364952023140,2019-03-16 03:42:30.000
3693862,1365219934308,2019-03-16 05:44:41.000
3693863,1364779565156,2019-03-16 02:41:04.000
3693864,1365220065380,2019-03-16 05:44:49.000
3693865,1365093974116,2019-03-16 04:42:23.000
3693866,1365220229220,2019-03-16 05:44:55.000
3693867,1365220261988,2019-03-16 05:44:57.000
3693868,1365220655204,2019-03-16 05:45:07.000
3693869,1365220687972,2019-03-16 05:45:09.000
3693870,1365220786276,2019-03-16 05:45:11.000
3693871,1364904149092,2019-03-16 03:25:15.000
3693872,1364375470180,2019-03-16 00:29:28.000
3693873,1365221081188,2019-03-16 05:45:19.000
3693874,1364851294308,2019-03-16 03:07:15.000
3693875,1365221212260,2019-03-16 05:45:25.000
3693876,1365208399972,2019-03-16 05:37:56.000
3693877,1364827373668,2019-03-16 02:58:15.000
3693878,1364953530468,2019-03-16 03:43:03.000
3693879,1365221736548,2019-03-16 05:45:44.000
3693880,1365221802084,2019-03-16 05:45:46.000
3693881,1365221965924,2019-03-16 05:45:49.000
3693882,1365222326372,2019-03-16 05:45:55.000
3693883,1364957134948,2019-03-16 03:44:30.000
3693884,1364769669220,2019-03-16 02:37:57.000
3693885,1365222522980,2019-03-16 05:46:03.000
3693886,1365222588516,2019-03-16 05:46:04.000
3693887,1310540988516,2019-03-05 06:34:25.000
3693888,1364813938788,2019-03-16 02:53:16.000
3693889,1365222752356,2019-03-16 05:46:10.000
3693890,1365222916196,2019-03-16 05:46:13.000
3693891,1364805025892,2019-03-16 02:49:58.000
3693892,1365223014500,2019-03-16 05:46:17.000
3693893,1364388184164,2019-03-16 00:33:04.000
3693894,1365034532964,2019-03-16 04:15:17.000
3693895,1364833370212,2019-03-16 03:00:24.000
3693896,1364952481892,2019-03-16 03:42:39.000
3693897,1365223571556,2019-03-16 05:46:29.000
3693898,1365188083812,2019-03-16 05:27:18.000
3693899,1365223800932,2019-03-16 05:46:34.000
3693900,1364784840804,2019-03-16 02:42:44.000
3693901,1365223997540,2019-03-16 05:46:44.000
3693902,1364800110692,2019-03-16 02:48:02.000
3693903,1365224063076,2019-03-16 05:46:49.000
3693904,1365224226916,2019-03-16 05:46:57.000
3693905,1365224390756,2019-03-16 05:47:01.000
3693906,1364646559844,2019-03-16 01:56:02.000
3693907,1365224554596,2019-03-16 05:47:04.000
3693908,1365224587364,2019-03-16 05:47:06.000
3693909,1365224751204,2019-03-16 05:47:07.000
3693910,1365224849508,2019-03-16 05:47:09.000
3693911,1365224980580,2019-03-16 05:47:11.000
3693912,1365225013348,2019-03-16 05:47:12.000
3693913,1365225046116,2019-03-16 05:47:14.000
3693914,1365225242724,2019-03-16 05:47:20.000
3693915,1365225341028,2019-03-16 05:47:23.000
3693916,1365225439332,2019-03-16 05:47:25.000
3693917,1365225537636,2019-03-16 05:47:27.000
3693918,1365190869092,2019-03-16 05:28:37.000
3693919,1365225767012,2019-03-16 05:47:32.000
3693920,1365225832548,2019-03-16 05:47:33.000
3693921,1365225898084,2019-03-16 05:47:35.000
3693922,1365225930852,2019-03-16 05:47:36.000
3693923,1364919812196,2019-03-16 03:30:22.000
3693924,1365226029156,2019-03-16 05:47:41.000
3693925,1365226094692,2019-03-16 05:47:43.000
3693926,1365226160228,2019-03-16 05:47:44.000
3693927,1364655865956,2019-03-16 01:59:08.000
3693928,1365226258532,2019-03-16 05:47:48.000
3693929,1364575518820,2019-03-16 01:31:50.000
3693930,1365226520676,2019-03-16 05:47:54.000
3693931,1365226618980,2019-03-16 05:47:56.000
3693932,1364824686692,2019-03-16 02:57:19.000
3693933,1364976468068,2019-03-16 03:51:57.000
3693934,1365226881124,2019-03-16 05:48:03.000
3693935,1365226946660,2019-03-16 05:48:05.000
3693936,1364934099044,2019-03-16 03:35:09.000
3693937,1364589150308,2019-03-16 01:36:11.000
3693938,1364923809892,2019-03-16 03:31:45.000
3693939,1365227208804,2019-03-16 05:48:16.000
3693940,1364758560868,2019-03-16 02:34:33.000
3693941,1364579614820,2019-03-16 01:32:57.000
3693942,1365227339876,2019-03-16 05:48:22.000
3693943,1365227405412,2019-03-16 05:48:23.000
3693944,1365227438180,2019-03-16 05:48:25.000
3693945,1365227536484,2019-03-16 05:48:30.000
3693946,1365227602020,2019-03-16 05:48:31.000
3693947,1365227700324,2019-03-16 05:48:34.000
3693948,1365044166756,2019-03-16 04:19:43.000
3693949,1365227831396,2019-03-16 05:48:37.000
3693950,1364565426276,2019-03-16 01:28:36.000
3693951,1365112389732,2019-03-16 04:50:17.000
3693952,1365126479972,2019-03-16 04:57:12.000
3693953,1365228224612,2019-03-16 05:48:54.000
3693954,1365228519524,2019-03-16 05:48:58.000
3693955,1365228617828,2019-03-16 05:49:00.000
3693956,1364945207396,2019-03-16 03:39:44.000
3693957,1365228879972,2019-03-16 05:49:06.000
3693958,1365228945508,2019-03-16 05:49:11.000
3693959,1365229142116,2019-03-16 05:49:14.000
3693960,1364434092132,2019-03-16 00:46:56.000
3693961,1364369997924,2019-03-16 00:27:52.000
3693962,1365229305956,2019-03-16 05:49:20.000
3693963,1365229404260,2019-03-16 05:49:22.000
3693964,1365229502564,2019-03-16 05:49:23.000
3693965,1365229535332,2019-03-16 05:49:25.000
3693966,1365219967076,2019-03-16 05:44:43.000
3693967,1365229633636,2019-03-16 05:49:28.000
3693968,1364988395620,2019-03-16 03:56:40.000
3693969,1365229830244,2019-03-16 05:49:34.000
3693970,1364816232548,2019-03-16 02:54:05.000
3693971,1365230157924,2019-03-16 05:49:39.000
3693972,1281108967524,2019-02-28 04:58:44.000
3693973,1365230288996,2019-03-16 05:49:46.000
3693974,1365185429604,2019-03-16 05:26:00.000
3693975,1365230518372,2019-03-16 05:49:53.000
3693976,1365230583908,2019-03-16 05:49:54.000
3693977,1364759543908,2019-03-16 02:34:53.000
3693978,1364556709988,2019-03-16 01:26:12.000
3693979,1365230747748,2019-03-16 05:49:59.000
3693980,1365230813284,2019-03-16 05:50:04.000
3693981,1365230878820,2019-03-16 05:50:07.000
3693982,1365230977124,2019-03-16 05:50:08.000
3693983,1365231075428,2019-03-16 05:50:10.000
3693984,1365231173732,2019-03-16 05:50:12.000
3693985,1364813217892,2019-03-16 02:52:59.000
3693986,1365231239268,2019-03-16 05:50:16.000
3693987,1365231272036,2019-03-16 05:50:18.000
3693988,1365231370340,2019-03-16 05:50:19.000
3693989,1364892450916,2019-03-16 03:21:22.000
3693990,1365144797284,2019-03-16 05:05:44.000
3693991,1365231534180,2019-03-16 05:50:28.000
3693992,1365231632484,2019-03-16 05:50:29.000
3693993,1365231730788,2019-03-16 05:50:32.000
3693994,1364490977380,2019-03-16 01:04:54.000
3693995,1365231861860,2019-03-16 05:50:37.000
3693996,1365030109284,2019-03-16 04:13:32.000
3693997,1364650393700,2019-03-16 01:57:14.000
3693998,1365091876964,2019-03-16 04:41:23.000
3693999,1364873478244,2019-03-16 03:15:23.000
3694000,1365232222308,2019-03-16 05:50:48.000
3694001,1365232386148,2019-03-16 05:50:53.000
3694002,1365232517220,2019-03-16 05:50:57.000
3694003,1365232582756,2019-03-16 05:50:59.000
3694004,1365232615524,2019-03-16 05:51:01.000
3694005,1365232681060,2019-03-16 05:51:03.000
3694006,1365232844900,2019-03-16 05:51:06.000
3694007,1365227176036,2019-03-16 05:48:14.000
3694008,1365233041508,2019-03-16 05:51:09.000
3694009,1365233172580,2019-03-16 05:51:15.000
3694010,1365233205348,2019-03-16 05:51:16.000
3694011,1365215543396,2019-03-16 05:42:15.000
3694012,1365233434724,2019-03-16 05:51:21.000
3694013,1365233500260,2019-03-16 05:51:23.000
3694014,1364305739876,2019-03-16 00:08:04.000
3694015,1365233631332,2019-03-16 05:51:26.000
3694016,1365233762404,2019-03-16 05:51:34.000
3694017,1365233893476,2019-03-16 05:51:42.000
3694018,1364540948580,2019-03-16 01:21:06.000
3694019,1365233991780,2019-03-16 05:51:46.000
3694020,1365191753828,2019-03-16 05:29:06.000
3694021,1365234221156,2019-03-16 05:51:51.000
3694022,1365234253924,2019-03-16 05:51:53.000
3694023,1365234384996,2019-03-16 05:51:55.000
3694024,1365234483300,2019-03-16 05:51:57.000
3694025,1365234647140,2019-03-16 05:52:04.000
3694026,1365234712676,2019-03-16 05:52:06.000
3694027,1365234778212,2019-03-16 05:52:07.000
3694028,1364630962276,2019-03-16 01:50:34.000
3694029,1364959068260,2019-03-16 03:45:12.000
3694030,1365234942052,2019-03-16 05:52:13.000
3694031,1364870037604,2019-03-16 03:14:20.000
3694032,1365234974820,2019-03-16 05:52:16.000
3694033,1365235073124,2019-03-16 05:52:18.000
3694034,1365235204196,2019-03-16 05:52:20.000
3694035,1364761837668,2019-03-16 02:35:30.000
3694036,1365235335268,2019-03-16 05:52:23.000
3694037,1365235368036,2019-03-16 05:52:25.000
3694038,1365235695716,2019-03-16 05:52:31.000
3694039,1365235826788,2019-03-16 05:52:34.000
3694040,1365235957860,2019-03-16 05:52:36.000
3694041,1364830126180,2019-03-16 02:59:15.000
3694042,1365236154468,2019-03-16 05:52:42.000
3694043,1365236318308,2019-03-16 05:52:45.000
3694044,1365236449380,2019-03-16 05:52:47.000
3694045,1365236547684,2019-03-16 05:52:49.000
3694046,1365236613220,2019-03-16 05:52:51.000
3694047,1365094793316,2019-03-16 04:42:44.000
3694048,1365236711524,2019-03-16 05:52:55.000
3694049,1365236809828,2019-03-16 05:52:57.000
3694050,1364926693476,2019-03-16 03:32:40.000
3694051,1365237203044,2019-03-16 05:53:04.000
3694052,1365237334116,2019-03-16 05:53:08.000
3694053,1364351451236,2019-03-16 00:22:14.000
3694054,1365149843556,2019-03-16 05:08:02.000
3694055,1365237661796,2019-03-16 05:53:18.000
3694056,1364296728676,2019-03-16 00:06:27.000
3694057,1365237825636,2019-03-16 05:53:26.000
3694058,1365237989476,2019-03-16 05:53:30.000
3694059,1364719698020,2019-03-16 02:21:40.000
3694060,1364873379940,2019-03-16 03:15:20.000
3694061,1365238284388,2019-03-16 05:53:39.000
3694062,1365238480996,2019-03-16 05:53:41.000
3694063,1365238579300,2019-03-16 05:53:42.000
3694064,1365238710372,2019-03-16 05:53:44.000
3694065,1365238775908,2019-03-16 05:53:46.000
3694066,1365239169124,2019-03-16 05:53:51.000
3694067,1365239201892,2019-03-16 05:53:53.000
3694068,1365239300196,2019-03-16 05:53:56.000
3694069,1365239365732,2019-03-16 05:53:58.000
3694070,1365239070820,2019-03-16 05:53:50.000
3694071,1365239562340,2019-03-16 05:54:04.000
3694072,1365239726180,2019-03-16 05:54:07.000
3694073,1365239758948,2019-03-16 05:54:09.000
3694074,1364854538340,2019-03-16 03:08:25.000
3694075,1365237858404,2019-03-16 05:53:28.000
3694076,1365239857252,2019-03-16 05:54:17.000
3694077,1365239890020,2019-03-16 05:54:18.000
3694078,1365239988324,2019-03-16 05:54:22.000
3694079,1365163606116,2019-03-16 05:14:21.000
3694080,1365240086628,2019-03-16 05:54:25.000
3694081,1365240119396,2019-03-16 05:54:28.000
3694082,1365240184932,2019-03-16 05:54:30.000
3694083,1365240316004,2019-03-16 05:54:36.000
3694084,1365240381540,2019-03-16 05:54:38.000
3694085,1365240479844,2019-03-16 05:54:40.000
3694086,1365240512612,2019-03-16 05:54:42.000
3694087,1365240545380,2019-03-16 05:54:43.000
3694088,1365240610916,2019-03-16 05:54:45.000
3694089,1365240643684,2019-03-16 05:54:46.000
3694090,1364869316708,2019-03-16 03:14:09.000
3694091,1365240840292,2019-03-16 05:54:54.000
3694092,1365240938596,2019-03-16 05:54:55.000
3694093,1365241069668,2019-03-16 05:54:57.000
3694094,1365241135204,2019-03-16 05:54:59.000
3694095,1364424327268,2019-03-16 00:44:12.000
3694096,1365241167972,2019-03-16 05:55:03.000
3694097,1365241233508,2019-03-16 05:55:05.000
3694098,1365241331812,2019-03-16 05:55:07.000
3694099,1364950777956,2019-03-16 03:41:50.000
3694100,1364568244324,2019-03-16 01:29:23.000
3694101,1364519485540,2019-03-16 01:13:56.000
3694102,1365241659492,2019-03-16 05:55:16.000
3694103,1365241725028,2019-03-16 05:55:17.000
3694104,1365241757796,2019-03-16 05:55:19.000
3694105,1365241790564,2019-03-16 05:55:21.000
3694106,1365241888868,2019-03-16 05:55:26.000
3694107,1365241921636,2019-03-16 05:55:28.000
3694108,1365242085476,2019-03-16 05:55:33.000
3694109,1365242151012,2019-03-16 05:55:34.000
3694110,1365242314852,2019-03-16 05:55:39.000
3694111,1364738179172,2019-03-16 02:27:41.000
3694112,1365242380388,2019-03-16 05:55:44.000
3694113,1365185560676,2019-03-16 05:26:02.000
3694114,1365242511460,2019-03-16 05:55:48.000
3694115,1365242642532,2019-03-16 05:55:51.000
3694116,1365242708068,2019-03-16 05:55:53.000
3694117,1365242773604,2019-03-16 05:55:55.000
3694118,1365242839140,2019-03-16 05:55:57.000
3694119,1310541217892,2019-03-05 06:34:27.000
3694120,1310564384868,2019-03-05 06:36:24.000
3694121,1365243101284,2019-03-16 05:56:05.000
3694122,1365243166820,2019-03-16 05:56:07.000
3694123,1365243265124,2019-03-16 05:56:09.000
3694124,1364836941924,2019-03-16 03:01:31.000
3694125,1365243363428,2019-03-16 05:56:12.000
3694126,1365243428964,2019-03-16 05:56:16.000
3694127,1365243625572,2019-03-16 05:56:24.000
3694128,1365243756644,2019-03-16 05:56:28.000
3694129,1365092532324,2019-03-16 04:41:35.000
3694130,1310524440676,2019-03-05 06:33:00.000
3694131,1365243822180,2019-03-16 05:56:33.000
3694132,1364774977636,2019-03-16 02:39:33.000
3694133,1365243887716,2019-03-16 05:56:37.000
3694134,1365243953252,2019-03-16 05:56:39.000
3694135,1365243986020,2019-03-16 05:56:40.000
3694136,1365244051556,2019-03-16 05:56:42.000
3694137,1365244182628,2019-03-16 05:56:43.000
3694138,1364421673060,2019-03-16 00:43:20.000
3694139,1365244313700,2019-03-16 05:56:47.000
3694140,1364910342244,2019-03-16 03:27:19.000
3694141,1365178155108,2019-03-16 05:22:29.000
3694142,1365244543076,2019-03-16 05:56:53.000
3694143,1365244608612,2019-03-16 05:56:55.000
3694144,1365244739684,2019-03-16 05:56:56.000
3694145,1365244870756,2019-03-16 05:56:58.000
3694146,1365166719076,2019-03-16 05:16:07.000
3694147,1365128904804,2019-03-16 04:58:32.000
3694148,1365245165668,2019-03-16 05:57:05.000
3694149,1365245231204,2019-03-16 05:57:08.000
3694150,1365245329508,2019-03-16 05:57:10.000
3694151,1365245395044,2019-03-16 05:57:14.000
3694152,1365245558884,2019-03-16 05:57:19.000
3694153,1365245755492,2019-03-16 05:57:25.000
3694154,1364998783076,2019-03-16 04:00:31.000
3694155,1365246050404,2019-03-16 05:57:33.000
3694156,1365246312548,2019-03-16 05:57:40.000
3694157,1364829470820,2019-03-16 02:58:58.000
3694158,1365246443620,2019-03-16 05:57:44.000
3694159,1364964474980,2019-03-16 03:47:05.000
3694160,1364920172644,2019-03-16 03:30:30.000
3694161,1365246640228,2019-03-16 05:57:49.000
3694162,1365246869604,2019-03-16 05:57:53.000
3694163,1364893335652,2019-03-16 03:21:41.000
3694164,1365247098980,2019-03-16 05:58:02.000
3694165,1365247230052,2019-03-16 05:58:07.000
3694166,1364959854692,2019-03-16 03:45:32.000
3694167,1365247393892,2019-03-16 05:58:13.000
3694168,1364431339620,2019-03-16 00:46:04.000
3694169,1365247492196,2019-03-16 05:58:17.000
3694170,1365247656036,2019-03-16 05:58:19.000
3694171,1365247950948,2019-03-16 05:58:30.000
3694172,1365247983716,2019-03-16 05:58:32.000
3694173,1364362133604,2019-03-16 00:25:27.000
3694174,1365248180324,2019-03-16 05:58:37.000
3694175,1365248311396,2019-03-16 05:58:40.000
3694176,1365248376932,2019-03-16 05:58:42.000
3694177,1365248508004,2019-03-16 05:58:45.000
3694178,1365248573540,2019-03-16 05:58:47.000
3694179,1364791885924,2019-03-16 02:45:15.000
3694180,1365165604964,2019-03-16 05:15:22.000
3694181,1365248671844,2019-03-16 05:58:52.000
3694182,1364742701156,2019-03-16 02:29:12.000
3694183,1365248933988,2019-03-16 05:58:58.000
3694184,1365174517860,2019-03-16 05:20:36.000
3694185,1310519394404,2019-03-05 06:32:37.000
3694186,1364957364324,2019-03-16 03:44:36.000
3694187,1365249130596,2019-03-16 05:59:05.000
3694188,1365249163364,2019-03-16 05:59:07.000
3694189,1364743094372,2019-03-16 02:29:23.000
3694190,1365235466340,2019-03-16 05:52:26.000
3694191,1365249425508,2019-03-16 05:59:18.000
3694192,1365228191844,2019-03-16 05:48:52.000
3694193,1365249523812,2019-03-16 05:59:23.000
3694194,1365014544484,2019-03-16 04:06:52.000
3694195,1365249720420,2019-03-16 05:59:30.000
3694196,1365249851492,2019-03-16 05:59:32.000
3694197,1365249884260,2019-03-16 05:59:34.000
3694198,1365173108836,2019-03-16 05:19:52.000
